mangaid,sfr_tot,nsa_sersic_mass
1.245088,0.006322224,8.47435E+09
1.245555,0.0275442,7.8232E+08
1.245555,0.01902627,7.8232E+08
1.197218,0.01666865,1.97987E+11
1.197218,0.01132285,1.97987E+11
1.245451,0.1866657,7.34284E+10
1.245451,0.1059348,7.34284E+10
1.197063,0.04621173,1.99796E+11
1.197063,0.03631663,1.99796E+11
1.245101,0.02002173,4.32124E+09
1.245101,0.002068336,4.32124E+09
1.245774,0.3420684,4.60649E+10
1.245774,0.2525786,4.60649E+10
1.629057,0.9278679,1.19624E+11
1.629057,0.631656,1.19624E+11
1.197045,0.1630484,6.2516E+09
1.197045,0.01581553,6.2516E+09
1.246442,0.1368898,1.72435E+09
1.246442,0.06754611,1.72435E+09
1.207982,0.1781774,2.98444E+09
1.207982,0.04795665,2.98444E+09
1.207943,0.06878,2.04303E+11
1.207943,0.02057377,2.04303E+11
1.207914,0.08966066,4.1504E+10
1.207914,0.02083285,4.1504E+10
1.576333,0.02687668,1.4745E+11
1.576333,0.002399541,1.4745E+11
1.207925,0.001423646,6.78831E+09
1.207925,0.001132581,6.78831E+09
1.208393,0.01453281,4.62364E+09
1.208393,0.009255796,4.62364E+09
1.246203,0.01223918,4.59951E+10
1.246203,0.01148915,4.59951E+10
1.207984,0.1967967,3.98711E+09
1.207984,0.1469373,3.98711E+09
1.631680,0.2261474,9.01956E+09
1.631680,0.2002022,9.01956E+09
1.246212,0.1270457,1.01826E+09
1.246212,0.08937848,1.01826E+09
1.246437,0.5300242,1.19601E+10
1.246437,0.4764279,1.19601E+10
1.246470,0.1753285,4.40166E+10
1.246470,0.1438957,4.40166E+10
1.246216,0.02008111,1.12533E+11
1.246216,0.004555047,1.12533E+11
1.208313,0.03032192,4.27368E+09
1.208313,0.0207795,4.27368E+09
1.631640,0.2322723,1.87324E+10
1.631640,0.1973604,1.87324E+10
1.576294,0.02367556,1.54775E+11
1.576294,0.007111582,1.54775E+11
1.197805,0.02950613,8.67284E+10
1.197805,0.00459663,8.67284E+10
1.245980,0.3944852,1.22806E+10
1.245980,0.08558706,1.22806E+10
1.246362,0.1007325,3.80362E+09
1.246362,0.007269249,3.80362E+09
1.246383,0.1982486,1.7272E+11
1.246383,0.1560465,1.7272E+11
1.246331,1.203748,7.37974E+10
1.246331,0.3020698,7.37974E+10
1.246064,0.00129712,2.26527E+09
1.246064,0.0006435844,2.26527E+09
1.197717,0.1215642,2.18073E+09
1.197717,0.1072354,2.18073E+09
1.197534,0.01202367,1.37912E+11
1.197534,0.0083299,1.37912E+11
1.197702,0.4758478,5.29334E+10
1.197702,0.1398485,5.29334E+10
1.631278,0.2794834,7.33427E+10
1.631278,0.2792588,7.33427E+10
1.245975,0.1431669,6.2081E+09
1.245975,0.09898095,6.2081E+09
1.197718,0.04752728,1.82299E+11
1.197718,0.01209778,1.82299E+11
1.197704,0.126562,3.26034E+09
1.197704,0.0117641,3.26034E+09
1.246036,2.018344,4.86993E+10
1.246036,1.532919,4.86993E+10
1.246027,0.1384106,8.12668E+10
1.246027,0.1281536,8.12668E+10
1.245940,0.03329298,9.39676E+10
1.245940,0.004911402,9.39676E+10
1.197770,0.04079822,3.7815E+10
1.197770,0.01864988,3.7815E+10
1.198373,0.3516898,2.4679E+10
1.198373,0.08458843,2.4679E+10
1.198153,0.2155551,5.01083E+10
1.198153,0.1089126,5.01083E+10
1.246549,0.2029269,2.93959E+10
1.246549,0.09499479,2.93959E+10
1.246525,0.05650777,4.96371E+10
1.246525,0.01779569,4.96371E+10
1.246944,0.1387702,3.8762E+09
1.246944,0.07107382,3.8762E+09
1.246517,0.03078255,1.74744E+09
1.246517,0.02431739,1.74744E+09
1.198125,0.006930608,1.55053E+10
1.198125,0.005468596,1.55053E+10
1.197867,0.02384437,1.37338E+11
1.197867,0.008209058,1.37338E+11
1.198387,0.03172805,2.96581E+09
1.198387,0.0223479,2.96581E+09
1.198182,0.1381282,7.14087E+10
1.198182,0.1357402,7.14087E+10
1.198180,0.04609066,9.14181E+10
1.198180,0.04549839,9.14181E+10
1.246946,0.001777912,6.55108E+09
1.246946,0.0008684119,6.55108E+09
1.246535,0.02565064,5.75488E+10
1.246535,0.01298595,5.75488E+10
1.246947,0.275564,9.6344E+09
1.246947,0.2520118,9.6344E+09
1.198519,0.1237212,1.55193E+09
1.198519,0.07102907,1.55193E+09
1.246599,0.0558077,1.6793E+11
1.246599,0.04483691,1.6793E+11
1.198196,0.07192119,3.23207E+09
1.198196,0.05645477,3.23207E+09
1.210667,0.08772562,1.89103E+10
1.210667,0.03235949,1.89103E+10
1.210646,0.8642375,3.19883E+10
1.210646,0.4732676,3.19883E+10
1.210614,0.04047411,1.52845E+11
1.210614,0.02394212,1.52845E+11
1.210631,0.3032245,6.0546E+09
1.210631,0.2204579,6.0546E+09
1.134716,0.1689433,8.56522E+09
1.134716,0.05275665,8.56522E+09
1.633729,0.3368208,4.34781E+09
1.633729,0.321328,4.34781E+09
1.210611,0.01680754,1.13341E+10
1.210611,0.01599929,1.13341E+10
1.210611,0.01804017,1.13341E+10
1.210611,0.01594221,1.13341E+10
1.134737,0.03104949,2.5026E+09
1.134737,0.01682521,2.5026E+09
1.210604,0.006360052,1.62209E+10
1.210604,0.005325467,1.62209E+10
1.210604,0.005258914,1.62209E+10
1.210604,0.003367106,1.62209E+10
1.135202,0.02056675,5.39456E+10
1.135202,0.01919006,5.39456E+10
1.594438,0.6229886,1.93375E+10
1.594438,0.6136615,1.93375E+10
1.210128,0.01332262,6.74698E+10
1.210128,0.008053029,6.74698E+10
1.210447,0.03724865,5.66387E+09
1.210447,0.01713854,5.66387E+09
1.210593,0.1478635,3.68492E+10
1.210593,0.05416202,3.68492E+10
1.134793,0.3129137,3.9032E+09
1.134793,0.2308393,3.9032E+09
1.569162,0.05000488,2.98878E+11
1.569162,0.01827874,2.98878E+11
1.134760,0.07564869,5.6119E+11
1.134760,0.01656823,5.6119E+11
1.134760,0.06895405,5.6119E+11
1.134760,0.02383103,5.6119E+11
1.135568,0.2422872,5.73244E+10
1.135568,0.08181582,5.73244E+10
1.135548,0.4125657,1.10453E+10
1.135548,0.2603212,1.10453E+10
1.135057,0.06220072,7.32943E+09
1.135057,0.04262714,7.32943E+09
1.569114,0.06899025,2.07124E+11
1.569114,0.02070334,2.07124E+11
1.135810,0.2011281,2.31989E+10
1.135810,0.1355469,2.31989E+10
1.211100,0.0009882026,2.76783E+10
1.211100,0.0009481208,2.76783E+10
1.94470,0.01231822,1.1801E+10
1.94470,0.01117582,1.1801E+10
1.211098,0.0008395195,3.55097E+09
1.211098,0.0001494251,3.55097E+09
1.594520,0.01094324,3.20515E+10
1.594520,0.01086487,3.20515E+10
1.95107,0.08442532,5.42954E+08
1.95107,0.04961592,5.42954E+08
1.135506,0.005969859,2.8026E+09
1.135506,0.004197628,2.8026E+09
1.594528,0.01296803,3.35483E+10
1.594528,0.01191522,3.35483E+10
1.135512,0.002481313,1.70034E+09
1.135512,0.0003957886,1.70034E+09
1.135545,0.1326014,1.20743E+10
1.135545,0.1177677,1.20743E+10
1.135055,0.02718749,7.54996E+10
1.135055,0.02628721,7.54996E+10
1.569116,0.06856941,4.34608E+09
1.569116,0.04323343,4.34608E+09
1.95120,0.008080559,9.2907E+10
1.95120,0.006194922,9.2907E+10
1.569169,0.1181069,9.90685E+10
1.569169,0.1026952,9.90685E+10
1.211273,0.05060402,3.10349E+10
1.211273,0.02639616,3.10349E+10
1.211067,0.004727753,1.93016E+10
1.211067,0.0006725852,1.93016E+10
1.211073,0.05056687,1.50777E+11
1.211073,0.0239749,1.50777E+11
1.211074,0.1186863,7.7305E+10
1.211074,0.01797608,7.7305E+10
1.211055,0.009450149,1.80214E+10
1.211055,0.009246568,1.80214E+10
1.211049,0.0006695878,2.60574E+09
1.211049,0.000232895,2.60574E+09
1.211264,0.1204828,1.0426E+10
1.211264,0.09064236,1.0426E+10
1.210778,0.00120148,2.74102E+09
1.210778,0.0003442438,2.74102E+09
1.211051,0.0008738477,1.66219E+09
1.211051,0.0001905848,1.66219E+09
1.211241,0.001216738,3.26243E+09
1.211241,0.0002514137,3.26243E+09
1.211105,0.009580883,2.04144E+09
1.211105,0.004474687,2.04144E+09
1.211027,0.0754629,1.61713E+09
1.211027,0.05856,1.61713E+09
1.135520,0.06179138,1.04109E+10
1.135520,0.05032974,1.04109E+10
1.211077,0.03325924,2.13337E+10
1.211077,0.03202966,2.13337E+10
1.248973,0.1158765,2.45717E+09
1.248973,0.0849991,2.45717E+09
1.210711,0.00801695,2.2292E+10
1.210711,0.006234574,2.2292E+10
1.210700,0.2379827,1.61279E+11
1.210700,0.05488931,1.61279E+11
1.210700,0.2590302,1.61279E+11
1.210700,0.03640951,1.61279E+11
1.211227,0.004923659,3.05859E+10
1.211227,0.001695547,3.05859E+10
1.135133,0.04050165,1.73271E+10
1.135133,0.01116179,1.73271E+10
1.135030,0.4417242,3.89282E+10
1.135030,0.3976301,3.89282E+10
1.135129,0.003131681,3.66229E+10
1.135129,0.001606739,3.66229E+10
1.211007,0.001265148,6.68639E+09
1.211007,0.000988678,6.68639E+09
1.210773,0.003086629,3.82501E+10
1.210773,0.003139264,3.82501E+10
1.210731,0.002398976,2.40123E+10
1.210731,0.001924669,2.40123E+10
1.135157,0.005137332,2.45171E+10
1.135157,0.004199017,2.45171E+10
1.211059,0.002357751,3.36461E+10
1.211059,0.001571652,3.36461E+10
1.210701,0.006790658,1.97873E+10
1.210701,0.006411423,1.97873E+10
1.594493,0.08391178,1.67048E+11
1.594493,0.08406213,1.67048E+11
1.210752,0.001415723,1.29982E+10
1.210752,0.000978432,1.29982E+10
1.135058,0.2274802,9.26486E+08
1.135058,0.1879065,9.26486E+08
1.633994,0.03875797,1.93157E+10
1.633994,0.02012024,1.93157E+10
1.135134,0.003329103,3.20463E+10
1.135134,0.001088932,3.20463E+10
1.210844,0.6680968,1.60138E+10
1.210844,0.4495021,1.60138E+10
1.210881,0.203231,1.13843E+11
1.210881,0.1194896,1.13843E+11
1.210736,0.4265792,2.22496E+10
1.210736,0.3421822,2.22496E+10
1.135502,0.09047443,5.63529E+10
1.135502,0.05367501,5.63529E+10
1.564490,0.4648485,1.54667E+10
1.564490,0.3897672,1.54667E+10
1.569166,0.0110437,4.91632E+10
1.569166,0.009484118,4.91632E+10
1.211079,0.002840735,2.2392E+10
1.211079,0.002466154,2.2392E+10
1.211019,0.00108279,5.33107E+09
1.211019,0.0007561925,5.33107E+09
1.210728,0.001310021,1.47493E+10
1.210728,0.0006796735,1.47493E+10
1.211002,0.01696579,2.93037E+09
1.211002,0.0145931,2.93037E+09
1.135503,0.004918965,2.89333E+10
1.135503,0.005015394,2.89333E+10
1.210710,0.0009417568,7.35608E+09
1.210710,0.0003776443,7.35608E+09
1.210895,0.038766,2.21081E+09
1.210895,0.02901102,2.21081E+09
1.210863,0.03003872,4.00958E+10
1.210863,0.02710709,4.00958E+10
1.248869,0.02968999,4.32881E+10
1.248869,0.02332575,4.32881E+10
1.210784,0.009377224,2.79152E+10
1.210784,0.008497824,2.79152E+10
1.594505,0.002935065,3.31794E+10
1.594505,0.001489267,3.31794E+10
1.210971,1.324332,8.50383E+09
1.210971,1.223502,8.50383E+09
1.95585,0.9467258,1.58105E+11
1.95585,0.2224356,1.58105E+11
1.136306,0.0007638242,2.06118E+09
1.136306,7.731024E.06,2.06118E+09
1.564477,0.05496582,1.94199E+11
1.564477,0.01126684,1.94199E+11
1.546894,0.06022203,9.52347E+10
1.546894,0.01160694,9.52347E+10
1.176546,0.6345247,2.72204E+10
1.176546,0.4781554,2.72204E+10
1.634350,0.05345872,1.45708E+09
1.634350,0.01528007,1.45708E+09
1.136304,0.008856912,1.13321E+09
1.136304,0.0001628508,1.13321E+09
1.136120,0.4384164,7.28051E+10
1.136120,0.3769231,7.28051E+10
1.136248,0.01342976,2.26673E+10
1.136248,0.0108613,2.26673E+10
1.546873,0.05473652,1.67936E+10
1.546873,0.05192653,1.67936E+10
1.136305,0.004281546,1.66889E+09
1.136305,0.001094403,1.66889E+09
1.136268,0.187483,5.59519E+09
1.136268,0.1454851,5.59519E+09
1.136292,0.04817564,2.43396E+11
1.136292,0.008189921,2.43396E+11
1.95657,0.04321979,4.85238E+10
1.95657,0.03312724,4.85238E+10
1.546912,0.02467209,8.82917E+10
1.546912,0.01083665,8.82917E+10
1.634274,0.01255331,1.68635E+11
1.634274,0.006567333,1.68635E+11
1.136286,0.9471713,5.49803E+09
1.136286,0.8326613,5.49803E+09
1.23687,0.1463877,4.31827E+09
1.23687,0.04980148,4.31827E+09
1.23746,0.3914811,1.05839E+10
1.23746,0.1837329,1.05839E+10
1.634763,0.2117822,3.23575E+10
1.634763,0.169735,3.23575E+10
1.23745,0.2059102,2.00695E+10
1.23745,0.1760446,2.00695E+10
1.25683,0.05779359,1.03015E+09
1.25683,0.0005530658,1.03015E+09
1.23731,0.001124482,9.2969E+09
1.23731,0.001052397,9.2969E+09
1.23729,0.008400216,6.27255E+09
1.23729,0.004563381,6.27255E+09
1.25676,0.01339217,3.33187E+10
1.25676,0.01210593,3.33187E+10
1.25659,0.1768233,1.97023E+10
1.25659,0.1715068,1.97023E+10
1.23712,0.001179009,1.17734E+10
1.23712,0.0008366564,1.17734E+10
1.25725,0.06366087,1.59046E+10
1.25725,0.03629736,1.59046E+10
1.25680,0.03786521,4.40908E+10
1.25680,0.03193457,4.40908E+10
1.23811,0.1290775,5.24358E+09
1.23811,0.09568121,5.24358E+09
1.23786,0.2118686,6.22811E+09
1.23786,0.1777802,6.22811E+09
1.23818,0.07008129,2.30559E+08
1.23818,0.04699059,2.30559E+08
1.25632,0.08176436,1.76193E+10
1.25632,0.03330648,1.76193E+10
1.23784,0.1582427,1.08243E+10
1.23784,0.1402948,1.08243E+10
1.95990,0.05077776,1.79807E+09
1.95990,0.007841824,1.79807E+09
1.96075,1.247237,7.32989E+10
1.96075,0.5136817,7.32989E+10
1.96077,0.1004313,3.05658E+09
1.96077,0.08416086,3.05658E+09
1.96151,0.4003129,2.79052E+10
1.96151,0.3520885,2.79052E+10
1.95842,0.3622713,3.68196E+10
1.95842,0.2165104,3.68196E+10
1.594755,0.05614632,2.10227E+11
1.594755,0.05590859,2.10227E+11
1.95825,0.1312895,1.81188E+10
1.95825,0.1249813,1.81188E+10
1.94977,0.01514686,2.02697E+10
1.94977,0.01340297,2.02697E+10
1.94958,0.001104247,3.27617E+09
1.94958,0.0002531222,3.27617E+09
1.94934,0.01722449,5.36297E+10
1.94934,0.009937615,5.36297E+10
1.95658,0.0206636,6.07903E+10
1.95658,0.01371113,6.07903E+10
1.95982,0.02718903,3.90005E+10
1.95982,0.02511341,3.90005E+10
1.564483,0.06932193,4.15784E+10
1.564483,0.03699412,4.15784E+10
1.94971,0.0181864,1.29049E+11
1.94971,0.01185305,1.29049E+11
1.95843,0.3449934,4.14114E+10
1.95843,0.2584182,4.14114E+10
1.95770,0.8152037,1.17822E+10
1.95770,0.6504688,1.17822E+10
1.96154,0.0172003,1.82323E+09
1.96154,0.0009249403,1.82323E+09
1.560933,0.3839448,1.18624E+10
1.560933,0.3531088,1.18624E+10
1.136125,0.2067809,1.81417E+10
1.136125,0.06854348,1.81417E+10
1.177270,0.7868578,4.37074E+09
1.177270,0.727196,4.37074E+09
1.176538,0.03805668,1.22482E+11
1.176538,0.01276123,1.22482E+11
1.176803,0.2613769,4.98718E+11
1.176803,0.2086612,4.98718E+11
1.176448,0.006492633,7.96523E+09
1.176448,0.004982544,7.96523E+09
1.177127,0.1484297,2.12243E+09
1.177127,0.1104482,2.12243E+09
1.176422,0.0332864,3.21528E+10
1.176422,0.02056158,3.21528E+10
1.136111,0.09783377,9.19363E+10
1.136111,0.05481886,9.19363E+10
1.177221,0.006302127,3.80218E+10
1.177221,0.004642989,3.80218E+10
1.176829,0.003907651,4.95344E+10
1.176829,0.003181697,4.95344E+10
1.176879,0.9858307,3.0146E+10
1.176879,0.5633416,3.0146E+10
1.177135,0.04243007,3.39921E+11
1.177135,0.02877756,3.39921E+11
1.176444,0.0149446,3.22217E+10
1.176444,0.0102573,3.22217E+10
1.177145,0.0840661,1.73708E+11
1.177145,0.0573656,1.73708E+11
1.176402,0.2010624,2.50819E+10
1.176402,0.1256323,2.50819E+10
1.634328,0.166346,1.95214E+11
1.634328,0.09580246,1.95214E+11
1.179900,0.6787665,4.32982E+10
1.179900,0.3445394,4.32982E+10
1.596218,0.2493021,8.4288E+09
1.596218,0.1674094,8.4288E+09
1.289865,0.02576338,1.4391E+11
1.289865,0.01242188,1.4391E+11
1.550913,0.1166941,4.52247E+11
1.550913,0.05620991,4.52247E+11
1.179795,0.1332223,7.88199E+09
1.179795,0.002403747,7.88199E+09
1.180047,0.2225863,5.84068E+08
1.180047,0.2197543,5.84068E+08
1.179561,0.1833197,6.3413E+09
1.179561,0.1818806,6.3413E+09
1.550901,0.9081345,3.14129E+10
1.550901,0.7505825,3.14129E+10
1.635590,0.02278656,1.15964E+11
1.635590,0.02073492,1.15964E+11
1.180028,0.2048496,3.6777E+09
1.180028,0.1912567,3.6777E+09
1.180012,0.005285443,3.13529E+10
1.180012,0.004478719,3.13529E+10
1.179929,0.008742651,1.1428E+10
1.179929,0.003753734,1.1428E+10
1.179844,0.3962781,3.98464E+10
1.179844,0.2279609,3.98464E+10
1.179981,0.01261324,3.29246E+09
1.179981,0.00723257,3.29246E+09
1.179947,0.04241003,5.48207E+10
1.179947,0.02964653,5.48207E+10
1.179556,0.1377431,2.01038E+10
1.179556,0.08736546,2.01038E+10
1.180039,0.3453292,1.75508E+10
1.180039,0.2537358,1.75508E+10
1.180298,0.1624272,2.16571E+11
1.180298,0.09023264,2.16571E+11
1.289846,0.1347668,5.29049E+10
1.289846,0.04981374,5.29049E+10
1.180153,0.1000507,3.66874E+11
1.180153,0.008391411,3.66874E+11
1.635647,0.3364231,8.68678E+10
1.635647,0.09104537,8.68678E+10
1.180522,0.1393092,2.2909E+09
1.180522,0.1014398,2.2909E+09
1.180286,0.06692304,9.90503E+08
1.180286,0.0646262,9.90503E+08
1.180208,0.03041007,2.41208E+10
1.180208,0.02952884,2.41208E+10
1.289841,0.007889716,5.3651E+10
1.289841,0.007604424,5.3651E+10
1.180299,0.03299001,2.28892E+11
1.180299,0.0123728,2.28892E+11
1.180308,2.112593,8.99892E+10
1.180308,1.45462,8.99892E+10
1.180193,0.1124789,1.05326E+10
1.180193,0.09970696,1.05326E+10
1.180168,0.01128654,1.71569E+10
1.180168,0.009915907,1.71569E+10
1.289868,0.2101185,2.66173E+09
1.289868,0.122649,2.66173E+09
1.289864,0.02628158,1.15824E+11
1.289864,0.02005683,1.15824E+11
1.180334,0.304663,2.31185E+10
1.180334,0.1674608,2.31185E+10
1.180514,0.6852328,6.95443E+10
1.180514,0.3428686,6.95443E+10
1.180135,0.6961058,1.43121E+10
1.180135,0.509886,1.43121E+10
1.113539,0.0176567,2.35702E+09
1.113539,0.001491974,2.35702E+09
1.635474,0.001545339,2.2032E+09
1.635474,0.0002227667,2.2032E+09
1.113700,0.1520498,4.13923E+09
1.113700,0.02875336,4.13923E+09
1.113587,1.467373,4.09692E+10
1.113587,0.8649609,4.09692E+10
1.113476,0.1007895,1.35359E+11
1.113476,0.03786447,1.35359E+11
1.113698,0.02856522,5.26979E+08
1.113698,0.02506273,5.26979E+08
1.113567,0.03222784,7.70445E+08
1.113567,0.004764849,7.70445E+08
1.113567,0.01229676,7.70445E+08
1.113567,0.002855568,7.70445E+08
1.113208,0.008309609,6.18117E+10
1.113208,0.005080543,6.18117E+10
1.113675,0.1360386,1.63948E+11
1.113675,0.0429915,1.63948E+11
1.113663,0.02405072,1.77932E+09
1.113663,0.008919878,1.77932E+09
1.113672,0.6516014,4.01336E+10
1.113672,0.6026139,4.01336E+10
1.635503,0.6735116,2.29728E+10
1.635503,0.6005893,2.29728E+10
1.635503,0.5200244,2.29728E+10
1.635503,0.4909427,2.29728E+10
1.635506,0.01184168,9.57651E+09
1.635506,0.01072927,9.57651E+09
1.113525,0.000286455,1.77562E+09
1.113525,0.000164132,1.77562E+09
1.113525,0.00061996,1.77562E+09
1.113525,7.923295E.05,1.77562E+09
1.113525,0.0008462489,1.77562E+09
1.113525,8.242652E.05,1.77562E+09
1.113647,0.09176741,7.28061E+10
1.113647,0.05287994,7.28061E+10
1.596095,0.01094075,3.8876E+09
1.596095,0.00848256,3.8876E+09
1.113654,0.3259201,9.51514E+09
1.113654,0.256492,9.51514E+09
1.178812,0.008147268,3.2636E+09
1.178812,2.888983E.05,3.2636E+09
1.635285,0.1481072,1.93862E+10
1.635285,0.1084942,1.93862E+10
1.178686,0.9088008,1.3075E+10
1.178686,0.5951184,1.3075E+10
1.178828,0.06754211,1.07885E+11
1.178828,0.06748322,1.07885E+11
1.190560,0.02311908,1.12909E+09
1.190560,0.001078086,1.12909E+09
1.178794,0.008194229,2.15973E+10
1.178794,0.005441224,2.15973E+10
1.178838,0.01297207,9.16922E+09
1.178838,0.009440551,9.16922E+09
1.178782,0.0163418,1.1853E+10
1.178782,0.01260041,1.1853E+10
1.178790,0.01088604,5.68292E+09
1.178790,0.008825068,5.68292E+09
1.205522,0.01584366,1.40645E+11
1.205522,0.005453303,1.40645E+11
1.205502,0.2445975,2.24204E+10
1.205502,0.06064104,2.24204E+10
1.178601,0.3309594,1.15007E+11
1.178601,0.07462827,1.15007E+11
1.178824,0.002054443,3.2813E+09
1.178824,0.001693179,3.2813E+09
1.178695,0.03351055,6.83887E+10
1.178695,0.02258641,6.83887E+10
1.190574,2.249656,8.18976E+10
1.190574,1.722979,8.18976E+10
1.178698,0.01619413,1.43376E+09
1.178698,0.006986145,1.43376E+09
1.178823,0.001897085,1.90167E+09
1.178823,0.001244342,1.90167E+09
1.23372,0.04205263,2.74721E+11
1.23372,0.01101839,2.74721E+11
1.25656,0.2388753,1.49071E+10
1.25656,0.1820658,1.49071E+10
1.25746,0.2031572,1.53203E+10
1.25746,0.1322296,1.53203E+10
1.25682,0.01783959,6.42514E+09
1.25682,0.01015422,6.42514E+09
1.25729,0.1254199,1.04834E+09
1.25729,0.02272184,1.04834E+09
1.23665,0.0007536139,1.78089E+10
1.23665,0.0005647198,1.78089E+10
1.25663,0.110551,1.20418E+09
1.25663,0.08445165,1.20418E+09
1.595204,0.03052456,4.87703E+10
1.595204,0.028044,4.87703E+10
1.23670,0.05303556,4.07554E+10
1.23670,0.05283432,4.07554E+10
1.23679,0.01935192,7.65534E+09
1.23679,0.007231671,7.65534E+09
1.25566,0.0009801399,1.4731E+10
1.25566,0.0005808905,1.4731E+10
1.595225,0.005236515,4.46814E+10
1.595225,0.004655432,4.46814E+10
1.25722,0.02315974,4.58633E+09
1.25722,0.01997422,4.58633E+09
1.25707,0.01392454,1.50974E+09
1.25707,0.001244001,1.50974E+09
1.634806,0.003529517,4.04598E+10
1.634806,0.002020573,4.04598E+10
1.25718,0.1339815,3.47716E+09
1.25718,0.09186081,3.47716E+09
1.25740,0.2571937,2.04355E+10
1.25740,0.1899963,2.04355E+10
1.24003,0.03935355,2.39747E+10
1.24003,0.03192914,2.39747E+10
1.24172,0.1801735,1.00538E+10
1.24172,0.1203211,1.00538E+10
1.24161,0.1518384,4.93875E+10
1.24161,0.07512417,4.93875E+10
1.24142,0.07012605,2.13746E+11
1.24142,0.06942236,2.13746E+11
1.24375,0.01458081,8.1879E+09
1.24375,0.008210379,8.1879E+09
1.23980,0.06894287,2.41182E+09
1.23980,0.05939513,2.41182E+09
1.23955,0.0007229152,2.77449E+09
1.23955,0.0002154076,2.77449E+09
1.23951,0.007939125,2.5103E+10
1.23951,0.007675895,2.5103E+10
1.24132,0.002620651,2.17438E+10
1.24132,0.002135045,2.17438E+10
1.23927,0.01814933,4.20977E+09
1.23927,0.015164,4.20977E+09
1.23890,0.001391258,1.52425E+10
1.23890,0.0009331051,1.52425E+10
1.23991,0.02366383,7.6188E+08
1.23991,0.008136147,7.6188E+08
1.23976,0.01570011,9.01056E+08
1.23976,0.001717463,9.01056E+08
1.24104,0.04592852,6.75649E+10
1.24104,0.04080277,6.75649E+10
1.24209,0.04542359,5.25081E+09
1.24209,0.02580252,5.25081E+09
1.24179,0.1120949,1.31515E+10
1.24179,0.08406042,1.31515E+10
1.24128,0.1621181,8.50771E+09
1.24128,0.07803046,8.50771E+09
1.24425,0.02229979,1.76308E+10
1.24425,0.009824309,1.76308E+10
1.634795,0.1814731,2.59052E+10
1.634795,0.1689028,2.59052E+10
1.24482,0.9493583,5.08564E+10
1.24482,0.4904704,5.08564E+10
1.24423,3.849594,3.72507E+08
1.24423,3.456919,3.72507E+08
1.24251,0.07014753,1.86239E+11
1.24251,0.04755816,1.86239E+11
1.24380,0.0005686207,3.22885E+09
1.24380,0.0002916119,3.22885E+09
1.24246,0.247611,9.37115E+10
1.24246,0.1007842,9.37115E+10
1.24295,0.02491619,3.54821E+10
1.24295,0.02399532,3.54821E+10
1.24371,0.2281439,1.3162E+10
1.24371,0.2124257,1.3162E+10
1.24440,0.2953407,7.82161E+09
1.24440,0.2698012,7.82161E+09
1.24418,0.02477473,3.80693E+10
1.24418,0.02087592,3.80693E+10
1.634789,0.03257294,9.67683E+10
1.634789,0.02208867,9.67683E+10
1.24279,0.3136577,9.61588E+10
1.24279,0.2151553,9.61588E+10
1.24293,0.02828553,4.75383E+10
1.24293,0.02584085,4.75383E+10
1.24416,0.04362778,2.64201E+10
1.24416,0.0294035,2.64201E+10
1.24407,0.2198278,1.35001E+10
1.24407,0.1319932,1.35001E+10
1.634800,0.03137815,2.94984E+10
1.634800,0.016253,2.94984E+10
1.29749,0.07228491,3.73933E+09
1.29749,0.01161525,3.73933E+09
1.29843,0.1289735,5.03177E+09
1.29843,0.07190165,5.03177E+09
1.29874,0.1037523,2.78716E+09
1.29874,0.01271623,2.78716E+09
1.637825,0.5717394,3.00375E+10
1.637825,0.2607352,3.00375E+10
1.29799,0.03917956,1.20339E+10
1.29799,0.007655382,1.20339E+10
1.29748,0.004688258,1.22752E+10
1.29748,0.004478763,1.22752E+10
1.29809,0.00477006,2.03072E+09
1.29809,0.003584205,2.03072E+09
1.29512,1.555618,5.65223E+10
1.29512,1.467601,5.65223E+10
1.29726,0.01817738,1.29775E+11
1.29726,0.01121981,1.29775E+11
1.29878,0.001918076,6.13226E+09
1.29878,0.0004624137,6.13226E+09
1.204551,0.1111629,2.83964E+09
1.204551,0.09844327,2.83964E+09
1.29792,0.04293605,1.76077E+09
1.29792,0.03541533,1.76077E+09
1.29917,0.06455188,1.10135E+09
1.29917,0.02502526,1.10135E+09
1.29728,0.009751398,3.90022E+09
1.29728,0.006962539,3.90022E+09
1.638033,0.003505699,2.14671E+10
1.638033,0.002029185,2.14671E+10
1.29851,0.03698606,1.02023E+11
1.29851,0.01007571,1.02023E+11
1.29811,0.3242141,6.565E+09
1.29811,0.2389487,6.565E+09
1.378901,0.9579547,6.399E+10
1.378901,0.4059875,6.399E+10
1.378903,0.02974526,6.1608E+08
1.378903,0.004367245,6.1608E+08
1.379241,0.04861323,3.87225E+09
1.379241,0.02650158,3.87225E+09
1.379216,0.04430716,9.95917E+10
1.379216,0.01781111,9.95917E+10
1.378863,0.03505987,9.05995E+08
1.378863,0.008097794,9.05995E+08
1.379255,0.001176062,1.85127E+09
1.379255,0.0009403187,1.85127E+09
1.379008,0.0210094,2.22975E+09
1.379008,0.01824137,2.22975E+09
1.379261,0.06469393,9.19601E+08
1.379261,0.05112726,9.19601E+08
1.378910,0.02324868,1.37459E+11
1.378910,0.01867238,1.37459E+11
1.379348,0.0005721875,5.59024E+08
1.379348,0.0001370314,5.59024E+08
1.379209,0.3172898,3.40084E+09
1.379209,0.2535176,3.40084E+09
